price,Mileage,Location,Year,Brand,Model,Brand_Encoded,Model_Encoded,Loc_Anuradhapura,Loc_Colombo,Loc_Galle,Loc_Gampaha,Loc_Jaffna,Loc_Kalutara,Loc_Kandy,Loc_Kegalle,Loc_Kurunegala,Loc_Other,Loc_Trincomalee,Price_Normalized,Mileage_Normalized
2850000.0,84515.0,10,2009,61,50,61,50,False,False,False,False,False,False,True,False,False,False,False,0.0047489832742077,0.0943700790155337
8075000.0,18000.0,4,2023,48,122,48,122,False,True,False,False,False,False,False,False,False,False,False,0.0135308570602286,0.0200989341806733
490000.0,17800.0,8,2024,10,84,10,84,False,False,False,False,True,False,False,False,False,False,False,0.0007824335832968,0.0198756126897769
20600000.0,12020.0,4,2018,25,82,25,82,False,True,False,False,False,False,False,False,False,False,False,0.0345821430257619,0.0134216216028718
278000.0,36488.0,6,2012,23,264,23,264,False,False,False,True,False,False,False,False,False,False,False,0.0004261164076726,0.0407427727991338
8400000.0,50700.0,16,2021,15,166,15,166,False,False,False,False,False,False,False,False,False,True,False,0.014077098013426,0.0566119979422298
18000000.0,0.0,6,2025,25,359,25,359,False,False,False,True,False,False,False,False,False,False,False,0.0302122154001821,0.0
157000.0,0.0,4,2026,62,283,62,283,False,True,False,False,False,False,False,False,False,False,False,0.0002227466989437,0.0
7985000.0,8000.0,4,2023,48,122,48,122,False,True,False,False,False,False,False,False,False,False,False,0.0133795903347277,0.0089328596358548
35500000.0,17000.0,4,2023,42,67,42,67,False,True,False,False,False,False,False,False,False,False,False,0.0596251898031229,0.0189823267261914
25000000.0,3000.0,6,2023,65,183,65,183,False,False,False,True,False,False,False,False,False,False,False,0.0419774051613584,0.0033498223634455
215000.0,39885.0,6,2012,62,318,62,318,False,False,False,True,False,False,False,False,False,False,False,0.000320229699822,0.0445358883220086
65000000.0,17000.0,4,2023,35,295,35,295,False,True,False,False,False,False,False,False,False,False,False,0.1092070609395087,0.0189823267261914
32500000.0,4000.0,4,2024,42,67,42,67,False,True,False,False,False,False,False,False,False,False,False,0.0545829656197616,0.0044664298179274
105000000.0,95.0,6,2023,65,208,65,208,False,False,False,True,False,False,False,False,False,False,False,0.176436716717659,0.0001060777081757
15850000.0,3166.0,6,2023,65,107,65,107,False,False,False,True,False,False,False,False,False,False,False,0.0265986214021065,0.0035351792008895
9290000.0,0.0,4,2025,61,142,61,142,False,True,False,False,False,False,False,False,False,False,False,0.0155729578544899,0.0
11550000.0,24672.0,6,2022,65,284,65,284,False,False,False,True,False,False,False,False,False,False,False,0.0193714334059554,0.0275489391169762
37450000.0,3000.0,4,2024,65,180,65,180,False,True,False,False,False,False,False,False,False,False,False,0.0629026355223077,0.0033498223634455
20690000.0,3000.0,4,2024,25,393,25,393,False,True,False,False,False,False,False,False,False,False,False,0.0347334097512627,0.0033498223634455
46500000.0,181512.0,6,2011,65,208,65,208,False,False,False,True,False,False,False,False,False,False,False,0.0781133451421142,0.2026776522779098
5625000.0,108452.0,6,2016,61,366,61,366,False,False,False,True,False,False,False,False,False,False,False,0.0094130406438169,0.1210983116534657
4990000.0,142147.0,6,2006,61,327,61,327,False,False,False,True,False,False,False,False,False,False,False,0.0083457698583387,0.1587223998322317
5390000.0,108542.0,6,2016,61,366,61,366,False,False,False,True,False,False,False,False,False,False,False,0.0090180664161202,0.1211988063243691
10890000.0,98452.0,6,2020,65,284,65,284,False,False,False,True,False,False,False,False,False,False,False,0.0182621440856159,0.1099322371086472
13550000.0,136521.0,6,2015,21,286,21,286,False,False,False,True,False,False,False,False,False,False,False,0.0227329161948629,0.1524403662933168
43000000.0,53214.0,6,2017,35,295,35,295,False,False,False,True,False,False,False,False,False,False,False,0.072230750261526,0.0594191490827972
3790000.0,118087.0,6,2003,14,113,14,113,False,False,False,True,False,False,False,False,False,False,False,0.0063288801849942,0.1318568244773984
17900000.0,83421.0,6,2015,42,67,42,67,False,False,False,True,False,False,False,False,False,False,False,0.0300441412607367,0.0931485104603305
6975000.0,152442.0,10,2009,65,296,65,296,False,False,False,False,False,False,True,False,False,False,False,0.0116820415263294,0.1702178735761224
6390000.0,20000.0,4,2023,60,265,60,265,False,True,False,False,False,False,False,False,False,False,False,0.010698807810574,0.022332149089637
12800000.0,160000.0,4,2016,65,46,65,46,False,True,False,False,False,False,False,False,False,False,False,0.0214723601490226,0.1786571927170962
7665000.0,0.0,4,2025,61,366,61,366,False,True,False,False,False,False,False,False,False,False,False,0.0128417530885025,0.0
8100000.0,124000.0,11,2015,65,52,65,52,False,False,False,False,False,False,False,True,False,False,False,0.0135728755950899,0.1384593243557496
14500000.0,67000.0,4,2019,45,137,45,137,False,True,False,False,False,False,False,False,False,False,False,0.024329620519594,0.074812699450284
3725000.0,78000.0,3,2016,54,199,54,199,False,False,False,False,False,False,False,False,False,True,False,0.0062196319943547,0.0870953814495844
1320000.0,22900.0,8,2019,10,275,10,275,False,False,False,False,True,False,False,False,False,False,False,0.0021774489406934,0.0255703107076344
790000.0,65000.0,10,2017,69,147,69,147,False,False,False,False,False,False,True,False,False,False,False,0.001286656001633,0.0725794845413203
210000.0,90000.0,4,2005,10,84,10,84,False,True,False,False,False,False,False,False,False,False,False,0.0003118259928498,0.1004946709033666
5500000.0,95500.0,4,2016,26,169,26,169,False,True,False,False,False,False,False,False,False,False,False,0.0092029479695102,0.1066360119030168
31500000.0,0.0,4,2025,25,82,25,82,False,True,False,False,False,False,False,False,False,False,False,0.0529022242253078,0.0
75000.0,100000.0,23,1998,25,325,25,325,False,False,False,False,False,False,False,False,False,False,True,8.492590459856815e-05,0.1116607454481851
12750000.0,0.0,4,2026,33,309,33,309,False,True,False,False,False,False,False,False,False,False,False,0.0213883230792999,0.0
250000.0,11843.0,10,2021,18,348,18,348,False,False,False,False,False,False,True,False,False,False,False,0.0003790556486279,0.0132239820834285
105000.0,75000.0,23,2003,25,321,25,321,False,False,False,False,False,False,False,False,False,False,True,0.0001353481464321,0.0837455590861388
38500000.0,7000.0,4,2023,42,67,42,67,False,True,False,False,False,False,False,False,False,False,False,0.0646674139864841,0.0078162521813729
7950000.0,145000.0,4,2013,60,386,60,386,False,True,False,False,False,False,False,False,False,False,False,0.0133207643859219,0.1619080808998685
38000000.0,124000.0,4,2018,35,295,35,295,False,True,False,False,False,False,False,False,False,False,False,0.0638270432892573,0.1384593243557496
9575000.0,145000.0,4,2014,25,359,25,359,False,True,False,False,False,False,False,False,False,False,False,0.0160519691519092,0.1619080808998685
565000.0,68000.0,2,2018,62,249,62,249,False,False,False,False,False,False,False,False,False,True,False,0.0009084891878809,0.0759293069047659
1325000.0,200000.0,6,1988,41,149,41,149,False,False,False,True,False,False,False,False,False,False,False,0.0021858526476657,0.2233214908963703
3075000.0,168456.0,4,2000,26,226,26,226,False,True,False,False,False,False,False,False,False,False,False,0.0051271500879598,0.1880992253521947
8875000.0,30000.0,10,2023,65,292,65,292,False,False,False,False,False,False,True,False,False,False,False,0.0148754501757916,0.0334982236344555
1590000.0,86000.0,7,1987,48,355,48,355,False,False,False,False,False,False,False,False,False,True,False,0.002631249117196,0.0960282410854392
150000.0,32000.0,6,2019,10,270,10,270,False,False,False,True,False,False,False,False,False,False,False,0.0002109815091825,0.0357314385434192
24500000.0,50.0,4,2025,65,107,65,107,False,True,False,False,False,False,False,False,False,False,False,0.0411370344641315,5.583037272409258e-05
210000.0,70000.0,6,2005,10,84,10,84,False,False,False,True,False,False,False,False,False,False,False,0.0003118259928498,0.0781625218137296
16850000.0,210000.0,4,2007,65,208,65,208,False,True,False,False,False,False,False,False,False,False,False,0.0282793627965603,0.2344875654411888
400000.0,34000.0,4,2018,2,300,2,300,False,True,False,False,False,False,False,False,False,False,False,0.000631166857796,0.0379646534523829
3650000.0,129000.0,4,2015,61,50,61,50,False,True,False,False,False,False,False,False,False,False,False,0.0060935763897707,0.1440423616281588
23900000.0,49000.0,4,2019,42,67,42,67,False,True,False,False,False,False,False,False,False,False,False,0.0401285896274593,0.0547137652696107
9300000.0,230.0,4,2025,61,142,61,142,False,True,False,False,False,False,False,False,False,False,False,0.0155897652684344,0.0002568197145308
14000000.0,96000.0,4,2014,65,269,65,269,False,True,False,False,False,False,False,False,False,False,False,0.0234892498223671,0.1071943156302577
1735000.0,29000.0,8,2019,31,279,31,279,False,False,False,False,True,False,False,False,False,False,False,0.0028749566193918,0.0323816161799737
525000.0,65000.0,16,2016,10,270,10,270,False,False,False,False,False,False,False,False,False,True,False,0.0008412595321027,0.0725794845413203
5975000.0,135000.0,4,2009,65,390,65,390,False,True,False,False,False,False,False,False,False,False,False,0.0100013001318757,0.1507420063550499
5875000.0,175000.0,4,2003,65,107,65,107,False,True,False,False,False,False,False,False,False,False,False,0.0098332259924303,0.195406304534324
5375000.0,90000.0,4,2017,61,142,61,142,False,True,False,False,False,False,False,False,False,False,False,0.0089928552952034,0.1004946709033666
265000.0,56230.0,10,2012,10,126,10,126,False,False,False,False,False,False,True,False,False,False,False,0.0004042667695447,0.0627868371655145
17500000.0,76000.0,4,2012,8,20,8,20,False,True,False,False,False,False,False,False,False,False,False,0.0293718447029552,0.0848621665406207
150000.0,84000.0,6,2008,62,306,62,306,False,False,False,True,False,False,False,False,False,False,False,0.0002109815091825,0.0937950261764755
300000.0,500.0,6,2025,47,332,47,332,False,False,False,True,False,False,False,False,False,False,False,0.0004630927183506,0.0005583037272409
699000.0,0.0,5,2026,23,385,23,385,False,False,True,False,False,False,False,False,False,False,False,0.0011337085347377,0.0
900000.0,20000.0,6,2010,25,184,25,184,False,False,False,True,False,False,False,False,False,False,False,0.0014715375550229,0.022332149089637
16900000.0,130000.0,4,2019,25,82,25,82,False,True,False,False,False,False,False,False,False,False,False,0.028363399866283,0.1451589690826407
3875000.0,67000.0,4,2012,61,31,61,31,False,True,False,False,False,False,False,False,False,False,False,0.0064717432035228,0.074812699450284
800000.0,29700.0,19,2018,10,270,10,270,False,False,False,False,False,False,False,False,False,True,False,0.0013034634155775,0.0331632413981109
198000.0,37525.0,6,2012,10,270,10,270,False,False,False,True,False,False,False,False,False,False,False,0.0002916570961163,0.0419006947294314
198000.0,34222.0,6,2007,10,263,10,263,False,False,False,True,False,False,False,False,False,False,False,0.0002916570961163,0.0382125403072779
208000.0,34855.0,6,2012,10,270,10,270,False,False,False,True,False,False,False,False,False,False,False,0.0003084645100609,0.0389193528259649
398000.0,34522.0,6,2015,62,368,62,368,False,False,False,True,False,False,False,False,False,False,False,0.0006278053750071,0.0385475225436224
1130000.0,41000.0,10,2019,69,276,69,276,False,False,False,False,False,False,True,False,False,False,False,0.0018581080757472,0.0457809056337559
28150000.0,0.0,4,2025,65,183,65,183,False,True,False,False,False,False,False,False,False,False,False,0.0472717405538878,0.0
245000.0,31525.0,6,2012,23,264,23,264,False,False,False,True,False,False,False,False,False,False,False,0.0003706519416557,0.0352010500025403
445000.0,34252.0,6,2016,25,125,25,125,False,False,False,True,False,False,False,False,False,False,False,0.0007068002205464,0.0382460385309123
12400000.0,0.0,4,2026,33,309,33,309,False,True,False,False,False,False,False,False,False,False,False,0.0208000635912411,0.0
51800000.0,14000.0,4,2023,65,208,65,208,False,True,False,False,False,False,False,False,False,False,False,0.0870212745327191,0.0156325043627459
18500000.0,50800.0,4,2012,8,20,8,20,False,True,False,False,False,False,False,False,False,False,False,0.031052586097409,0.056723658687678
24790000.0,24000.0,4,2019,8,10,8,10,False,True,False,False,False,False,False,False,False,False,False,0.0416244494685231,0.0267985789075644
680000.0,51000.0,0,2019,10,270,10,270,False,False,False,False,False,False,False,False,False,True,False,0.001101774448243,0.0569469801785744
2000000.0,152259.0,13,1981,65,181,65,181,False,False,False,False,False,False,False,False,True,False,False,0.003320353088922,0.1700135344119522
235000.0,55000.0,6,2011,23,264,23,264,False,False,False,True,False,False,False,False,False,False,False,0.0003538445277111,0.0614134099965018
320000.0,34500.0,21,2013,10,270,10,270,False,False,False,False,False,False,False,False,False,True,False,0.0004967075462397,0.0385229571796238
46800000.0,95000.0,6,2011,65,208,65,208,False,False,False,True,False,False,False,False,False,False,False,0.0786175675604503,0.1060777081757759
30300000.0,0.0,4,2025,65,183,65,183,False,True,False,False,False,False,False,False,False,False,False,0.0508853345519633,0.0
32900000.0,0.0,4,2025,21,286,21,286,False,True,False,False,False,False,False,False,False,False,False,0.0552552621775431,0.0
15800000.0,35000.0,6,2023,4,33,4,33,False,False,False,True,False,False,False,False,False,False,False,0.0265145843323839,0.0390812609068648
458000.0,78000.0,1,2011,69,146,69,146,True,False,False,False,False,False,False,False,False,False,False,0.0007286498586743,0.0870953814495844
785000.0,548227.0,4,1987,45,207,45,207,False,True,False,False,False,False,False,False,False,False,False,0.0012782522946607,0.612154354948222
330000.0,78675.0,4,2017,62,322,62,322,False,True,False,False,False,False,False,False,False,False,False,0.0005135149601842,0.0878490914813596
255000.0,185000.0,13,1988,69,117,69,117,False,False,False,False,False,False,False,False,True,False,False,0.0003874593556002,0.2065723790791425
30700000.0,0.0,4,2025,65,183,65,183,False,True,False,False,False,False,False,False,False,False,False,0.0515576311097448,0.0
350000.0,76476.0,13,2015,10,270,10,270,False,False,False,False,False,False,False,False,True,False,False,0.0005471297880733,0.085393671688954
1280000.0,88000.0,4,1989,65,107,65,107,False,True,False,False,False,False,False,False,False,False,False,0.0021102192849153,0.0982614559944029
650000.0,390000.0,9,1984,48,324,48,324,False,False,False,False,False,True,False,False,False,False,False,0.0010513522064094,0.4354769072479221
210000.0,190000.0,23,2003,23,264,23,264,False,False,False,False,False,False,False,False,False,False,True,0.0003118259928498,0.2121554163515518
350000.0,22150.0,0,2016,25,44,25,44,False,False,False,False,False,False,False,False,False,True,False,0.0005471297880733,0.024732855116773
805000.0,23000.0,21,2017,69,147,69,147,False,False,False,False,False,False,False,False,False,True,False,0.0013118671225498,0.0256819714530825
56000000.0,3200.0,4,2024,65,208,65,208,False,True,False,False,False,False,False,False,False,False,False,0.0940803883894249,0.0035731438543419
17950000.0,0.0,10,2026,25,359,25,359,False,False,False,False,False,False,True,False,False,False,False,0.0301281783304594,0.0
9400000.0,6000.0,4,2023,65,292,65,292,False,True,False,False,False,False,False,False,False,False,False,0.0157578394078798,0.0066996447268911
43500000.0,27000.0,4,2018,8,28,8,28,False,True,False,False,False,False,False,False,False,False,False,0.0730711209587529,0.0301484012710099
18500000.0,0.0,4,2025,65,390,65,390,False,True,False,False,False,False,False,False,False,False,False,0.031052586097409,0.0
1750000.0,250000.0,9,1978,65,347,65,347,False,False,False,False,False,True,False,False,False,False,False,0.0029001677403086,0.2791518636204629
140000.0,6850.0,2,2025,62,249,62,249,False,False,False,False,False,False,False,False,False,True,False,0.000194174095238,0.0076487610632006
21000000.0,34000.0,6,2023,66,188,66,188,False,False,False,True,False,False,False,False,False,False,False,0.0352544395835434,0.0379646534523829
270000.0,0.0,6,2026,69,287,69,287,False,False,False,True,False,False,False,False,False,False,False,0.000412670476517,0.0
7350000.0,6000.0,4,2024,61,366,61,366,False,True,False,False,False,False,False,False,False,False,False,0.0123123195492496,0.0066996447268911
12600000.0,79000.0,4,2018,25,101,25,101,False,True,False,False,False,False,False,False,False,False,False,0.0211362118701318,0.0882119889040662
11000000.0,164000.0,4,2013,65,266,65,266,False,True,False,False,False,False,False,False,False,False,False,0.0184470256390058,0.1831236225350236
14150000.0,0.0,4,2025,65,284,65,284,False,True,False,False,False,False,False,False,False,False,False,0.0237413610315352,0.0
9250000.0,30.0,4,2025,61,142,61,142,False,True,False,False,False,False,False,False,False,False,False,0.0155057281987117,3.349822363445555e-05
400000.0,4495.0,9,2025,68,329,68,329,False,False,False,False,False,True,False,False,False,False,False,0.000631166857796,0.0050191505078959
159000.0,59000.0,4,2009,62,51,62,51,False,True,False,False,False,False,False,False,False,False,False,0.0002261081817326,0.0658798398144292
303145.0,0.0,4,2026,10,270,10,270,False,True,False,False,False,False,False,False,False,False,False,0.0004683786500362,0.0
11500000.0,100.0,4,2025,33,299,33,299,False,True,False,False,False,False,False,False,False,False,False,0.0192873963362327,0.0001116607454481
490000.0,42000.0,10,2018,69,287,69,287,False,False,False,False,False,False,True,False,False,False,False,0.0007824335832968,0.0468975130882377
810000.0,200.0,0,2026,25,125,25,125,False,False,False,False,False,False,False,False,False,True,False,0.001320270829522,0.0002233214908963
5600000.0,49000.0,4,2021,39,198,39,198,False,True,False,False,False,False,False,False,False,False,False,0.0093710221089555,0.0547137652696107
26900000.0,160000.0,16,2013,8,20,8,20,False,False,False,False,False,False,False,False,False,True,False,0.0451708138108206,0.1786571927170962
32500000.0,134000.0,7,2015,45,254,45,254,False,False,False,False,False,False,False,False,False,True,False,0.0545829656197616,0.1496253989005681
215000.0,52000.0,23,2018,23,120,23,120,False,False,False,False,False,False,False,False,False,False,True,0.000320229699822,0.0580635876330562
900000.0,200000.0,1,1986,65,107,65,107,True,False,False,False,False,False,False,False,False,False,False,0.0014715375550229,0.2233214908963703
240000.0,70612.0,11,2006,10,270,10,270,False,False,False,False,False,False,False,True,False,False,False,0.0003622482346834,0.0788458855758725
117500.0,85849.0,3,2005,23,121,23,121,False,False,False,False,False,False,False,False,False,True,False,0.0001563574138628,0.0958596333598124
565000.0,45677.0,21,2018,25,125,25,125,False,False,False,False,False,False,False,False,False,True,False,0.0009084891878809,0.0510032786983675
645000.0,63000.0,6,2018,25,75,25,75,False,False,False,True,False,False,False,False,False,False,False,0.0010429484994372,0.0703462696323566
825000.0,4418.0,9,2025,10,270,10,270,False,False,False,False,False,True,False,False,False,False,False,0.0013454819504388,0.0049331717339008
330000.0,30000.0,9,2014,10,263,10,263,False,False,False,False,False,True,False,False,False,False,False,0.0005135149601842,0.0334982236344555
750000.0,10000.0,10,1975,27,150,27,150,False,False,False,False,False,False,True,False,False,False,False,0.0012194263458548,0.0111660745448185
420000.0,51348.0,6,2018,69,148,69,148,False,False,False,True,False,False,False,False,False,False,False,0.0006647816856851,0.0573355595727341
500000.0,6500.0,0,2025,23,388,23,388,False,False,False,False,False,False,False,False,False,True,False,0.0007992409972414,0.007257948454132
280000.0,75000.0,22,2010,10,126,10,126,False,False,False,False,False,False,False,False,False,True,False,0.0004294778904615,0.0837455590861388
785000.0,41500.0,4,2016,69,147,69,147,False,True,False,False,False,False,False,False,False,False,False,0.0012782522946607,0.0463392093609968
350000.0,45000.0,2,2010,10,270,10,270,False,False,False,False,False,False,False,False,False,True,False,0.0005471297880733,0.0502473354516833
410000.0,11500.0,6,2025,10,126,10,126,False,False,False,True,False,False,False,False,False,False,False,0.0006479742717405,0.0128409857265412
515000.0,0.0,13,2026,10,270,10,270,False,False,False,False,False,False,False,False,True,False,False,0.0008244521181582,0.0
19800000.0,166000.0,4,2011,42,67,42,67,False,True,False,False,False,False,False,False,False,False,False,0.0332375499101989,0.1853568374439873
47500000.0,50000.0,4,2019,35,295,35,295,False,True,False,False,False,False,False,False,False,False,False,0.079794086536568,0.0558303727240925
76500.0,29500.0,4,2015,23,264,23,264,False,True,False,False,False,False,False,False,False,False,False,8.744701669024878e-05,0.0329399199072146
95000.0,23400.0,4,2016,25,125,25,125,False,True,False,False,False,False,False,False,False,False,False,0.0001185407324876,0.0261286144348753
65000.0,26500.0,4,2014,10,263,10,263,False,True,False,False,False,False,False,False,False,False,False,6.811849065403058e-05,0.029590097543769
590000.0,7100.0,4,2025,10,126,10,126,False,True,False,False,False,False,False,False,False,False,False,0.0009505077227422,0.0079279129268211
65000.0,26500.0,4,2016,25,125,25,125,False,True,False,False,False,False,False,False,False,False,False,6.811849065403058e-05,0.029590097543769
95000.0,23500.0,4,2015,10,270,10,270,False,True,False,False,False,False,False,False,False,False,False,0.0001185407324876,0.0262402751803235
86500.0,21300.0,4,2017,25,125,25,125,False,True,False,False,False,False,False,False,False,False,False,0.0001042544306347,0.0237837387804634
145000.0,21500.0,4,2017,10,270,10,270,False,True,False,False,False,False,False,False,False,False,False,0.0002025778022103,0.0240070602713598
95000.0,19500.0,4,2020,69,287,69,287,False,True,False,False,False,False,False,False,False,False,False,0.0001185407324876,0.0217738453623961
6800000.0,116000.0,6,2009,65,189,65,189,False,False,False,True,False,False,False,False,False,False,False,0.0113879117823,0.1295264647198948
29500000.0,3000.0,4,2025,8,374,8,374,False,True,False,False,False,False,False,False,False,False,False,0.0495407414364003,0.0033498223634455
13250000.0,0.0,4,2025,26,358,26,358,False,True,False,False,False,False,False,False,False,False,False,0.0222286937765268,0.0
500000.0,87000.0,2,2014,10,270,10,270,False,False,False,False,False,False,False,False,False,True,False,0.0007992409972414,0.097144848539921
21000000.0,0.0,4,2026,33,307,33,307,False,True,False,False,False,False,False,False,False,False,False,0.0352544395835434,0.0
11350000.0,0.0,4,2026,33,309,33,309,False,True,False,False,False,False,False,False,False,False,False,0.0190352851270646,0.0
230000.0,50000.0,7,2011,23,264,23,264,False,False,False,False,False,False,False,False,False,True,False,0.0003454408207389,0.0558303727240925
450000.0,93000.0,4,2016,62,368,62,368,False,True,False,False,False,False,False,False,False,False,False,0.0007152039275187,0.1038444932668122
145000.0,20000.0,11,2020,34,302,34,302,False,False,False,False,False,False,False,True,False,False,False,0.0002025778022103,0.022332149089637
238000.0,75000.0,10,2005,10,270,10,270,False,False,False,False,False,False,True,False,False,False,False,0.0003588867518945,0.0837455590861388
4750000.0,100.0,10,2025,8,74,8,74,False,False,False,False,False,False,True,False,False,False,False,0.0079423919236698,0.0001116607454481
285000.0,2200.0,12,2024,53,80,53,80,False,False,False,False,False,False,False,False,False,True,False,0.0004378815974338,0.00245653639986
18000000.0,9600.0,4,2024,4,33,4,33,False,True,False,False,False,False,False,False,False,False,False,0.0302122154001821,0.0107194315630257
23175000.0,0.0,4,2025,33,89,33,89,False,True,False,False,False,False,False,False,False,False,False,0.0389100521164803,0.0
19800000.0,0.0,4,2025,38,177,38,177,False,True,False,False,False,False,False,False,False,False,False,0.0332375499101989,0.0
7470000.0,97500.0,20,2017,65,362,65,362,False,False,False,False,False,False,False,False,False,True,False,0.0125140085165841,0.1088692268119805
140000.0,40000.0,16,2008,23,121,23,121,False,False,False,False,False,False,False,False,False,True,False,0.000194174095238,0.044664298179274
5175000.0,157000.0,4,2009,65,362,65,362,False,True,False,False,False,False,False,False,False,False,False,0.0086567070163127,0.1753073703536507
1395000.0,369600.0,6,1981,45,207,45,207,False,False,False,True,False,False,False,False,False,False,False,0.0023035045452775,0.4126981151764923
250000.0,90000.0,5,2012,23,314,23,314,False,False,True,False,False,False,False,False,False,False,False,0.0003790556486279,0.1004946709033666
220000.0,37894.0,13,2016,10,270,10,270,False,False,False,False,False,False,False,False,True,False,False,0.0003286334067943,0.0423127228801352
160000.0,56000.0,6,2011,25,125,25,125,False,False,False,True,False,False,False,False,False,False,False,0.0002277889231271,0.0625300174509836
450000.0,34464.0,7,2016,25,125,25,125,False,False,False,False,False,False,False,False,False,True,False,0.0007152039275187,0.0384827593112625
170000.0,42000.0,5,2005,62,306,62,306,False,False,True,False,False,False,False,False,False,False,False,0.0002445963370716,0.0468975130882377
290000.0,73000.0,10,2010,10,270,10,270,False,False,False,False,False,False,True,False,False,False,False,0.0004462853044061,0.0815123441771751
13950000.0,130000.0,4,2012,8,376,8,376,False,True,False,False,False,False,False,False,False,False,False,0.0234052127526444,0.1451589690826407
370000.0,24801.0,13,2014,10,84,10,84,False,False,False,False,False,False,False,False,True,False,False,0.0005807446159624,0.0276929814786044
850000.0,53226.0,4,2017,69,145,69,145,False,True,False,False,False,False,False,False,False,False,False,0.0013875004853002,0.059432548372251
610000.0,39914.0,7,2019,25,125,25,125,False,False,False,False,False,False,False,False,False,True,False,0.0009841225506313,0.0445682699381886
130000.0,75000.0,6,2006,23,121,23,121,False,False,False,True,False,False,False,False,False,False,False,0.0001773666812935,0.0837455590861388
25500000.0,13000.0,4,2024,4,272,4,272,False,True,False,False,False,False,False,False,False,False,False,0.0428177758585853,0.014515896908264
13850000.0,3200.0,4,2025,65,284,65,284,False,True,False,False,False,False,False,False,False,False,False,0.023237138613199,0.0035731438543419
21000000.0,129000.0,1,2016,33,311,33,311,True,False,False,False,False,False,False,False,False,False,False,0.0352544395835434,0.1440423616281588
3850000.0,197000.0,13,2000,48,324,48,324,False,False,False,False,False,False,False,False,True,False,False,0.0064297246686615,0.2199716685329247
378000.0,70000.0,9,2011,10,270,10,270,False,False,False,False,False,True,False,False,False,False,False,0.000594190547118,0.0781625218137296
455000.0,61000.0,4,2020,10,263,10,263,False,True,False,False,False,False,False,False,False,False,False,0.0007236076344909,0.0681130547233929
7525000.0,135000.0,4,2013,65,52,65,52,False,True,False,False,False,False,False,False,False,False,False,0.012606449293279,0.1507420063550499
5250000.0,62500.0,13,2007,65,362,65,362,False,False,False,False,False,False,False,False,True,False,False,0.0087827626208967,0.0697879659051157
1570000.0,156000.0,8,2012,63,124,63,124,False,False,False,False,True,False,False,False,False,False,False,0.0025976342893069,0.1741907628991688
2750000.0,145000.0,9,2012,63,191,63,191,False,False,False,False,False,True,False,False,False,False,False,0.0045809091347623,0.1619080808998685
340000.0,62520.0,4,2015,10,263,10,263,False,True,False,False,False,False,False,False,False,False,False,0.0005303223741288,0.0698102980542053
1325000.0,51000.0,16,2012,63,243,63,243,False,False,False,False,False,False,False,False,False,True,False,0.0021858526476657,0.0569469801785744
475000.0,45000.0,4,2017,62,368,62,368,False,True,False,False,False,False,False,False,False,False,False,0.00075722246238,0.0502473354516833
186000.0,44500.0,4,2014,25,75,25,75,False,True,False,False,False,False,False,False,False,False,False,0.0002714881993829,0.0496890317244423
240000.0,50000.0,4,2010,10,126,10,126,False,True,False,False,False,False,False,False,False,False,False,0.0003622482346834,0.0558303727240925
1480000.0,65000.0,4,2004,25,77,25,77,False,True,False,False,False,False,False,False,False,False,False,0.002446367563806,0.0725794845413203
360000.0,58000.0,3,2014,25,323,25,323,False,False,False,False,False,False,False,False,False,True,False,0.0005639372020178,0.0647632323599474
8950000.0,28000.0,4,2023,65,390,65,390,False,True,False,False,False,False,False,False,False,False,False,0.0150015057803756,0.0312650087254918
375000.0,17100.0,15,2023,57,160,57,160,False,False,False,False,False,False,False,False,False,True,False,0.0005891483229346,0.0190939874716396
16500000.0,84000.0,4,2008,65,112,65,112,False,True,False,False,False,False,False,False,False,False,False,0.0276911033085015,0.0937950261764755
770000.0,48000.0,2,2018,10,270,10,270,False,False,False,False,False,False,False,False,False,True,False,0.0012530411737439,0.0535971578151288
525000.0,24314.0,4,2019,69,287,69,287,False,True,False,False,False,False,False,False,False,False,False,0.0008412595321027,0.0271491936482717
650000.0,64227.0,4,2019,25,125,25,125,False,True,False,False,False,False,False,False,False,False,False,0.0010513522064094,0.0717163469790058
330000.0,85000.0,0,2012,62,51,62,51,False,False,False,False,False,False,False,False,False,True,False,0.0005135149601842,0.0949116336309573
18390000.0,47.0,4,2025,25,359,25,359,False,True,False,False,False,False,False,False,False,False,False,0.0308677045440191,5.248055036064702e-05
26990000.0,17.0,4,2025,65,107,65,107,False,True,False,False,False,False,False,False,False,False,False,0.0453220805363214,1.898232672619148e-05
11200000.0,25.0,4,2025,65,292,65,292,False,True,False,False,False,False,False,False,False,False,False,0.0187831739178966,2.791518636204629e-05
35000000.0,145000.0,4,2016,35,295,35,295,False,True,False,False,False,False,False,False,False,False,False,0.058784819105896,0.1619080808998685
2100000.0,109000.0,17,2015,63,243,63,243,False,False,False,False,False,False,False,False,False,True,False,0.0034884272283674,0.1217102125385218
605000.0,44984.0,16,2020,25,125,25,125,False,False,False,False,False,False,False,False,False,True,False,0.000975718843659,0.0502294697324116
250000.0,48900.0,22,2018,69,145,69,145,False,False,False,False,False,False,False,False,False,True,False,0.0003790556486279,0.0546021045241625
59500000.0,20.0,4,2025,65,208,65,208,False,True,False,False,False,False,False,False,False,False,False,0.099962983270013,2.233214908963703e-05
